experiment_type,language,task,submetric,control_index,layer_index,metric,value
probe,ru,question_type,None,None,8,f1,0.9642857142857143
probe,ru,question_type,None,None,8,precision,0.9473684210526315
probe,ru,question_type,None,None,8,recall,0.9818181818181818
probe,ru,complexity,None,None,8,loss,0.05942708892481668
probe,ru,complexity,None,None,8,mse,0.05920558050274849
probe,ru,complexity,None,None,8,rmse,0.24332196880419263
probe,ru,complexity,None,None,8,r2,-0.4975494146347046
probe,ar,question_type,None,None,9,loss,0.72125746011734
probe,ar,question_type,None,None,9,accuracy,0.7792207792207793
probe,ar,question_type,None,None,9,f1,0.711864406779661
probe,ar,question_type,None,None,9,precision,0.5675675675675675
probe,ar,question_type,None,None,9,recall,0.9545454545454546
probe,ar,complexity,None,None,9,loss,0.036041203141212466
probe,ar,complexity,None,None,9,mse,0.03561026602983475
probe,ar,complexity,None,None,9,rmse,0.18870682560478502
probe,ar,complexity,None,None,9,r2,0.386094868183136
probe,en,question_type,None,None,9,loss,0.527752229145595
probe,en,question_type,None,None,9,accuracy,0.9545454545454546
probe,en,question_type,None,None,9,f1,0.9541284403669725
probe,en,question_type,None,None,9,precision,0.9629629629629629
probe,en,question_type,None,None,9,recall,0.9454545454545454
probe,en,complexity,None,None,9,loss,0.02306831189032112
probe,en,complexity,None,None,9,mse,0.0230465866625309
probe,en,complexity,None,None,9,rmse,0.1518110228624091
probe,en,complexity,None,None,9,r2,0.40198713541030884
probe,fi,question_type,None,None,9,loss,0.5527713596820831
probe,fi,question_type,None,None,9,accuracy,0.9090909090909091
probe,fi,question_type,None,None,9,f1,0.9090909090909091
probe,fi,question_type,None,None,9,precision,0.9090909090909091
probe,fi,question_type,None,None,9,recall,0.9090909090909091
probe,fi,complexity,None,None,9,loss,0.031201030260750225
probe,fi,complexity,None,None,9,mse,0.03142784163355827
probe,fi,complexity,None,None,9,rmse,0.1772789937741025
probe,fi,complexity,None,None,9,r2,0.20409667491912842
probe,id,question_type,None,None,9,loss,0.6132806539535522
probe,id,question_type,None,None,9,accuracy,0.7545454545454545
probe,id,question_type,None,None,9,f1,0.7216494845360825
probe,id,question_type,None,None,9,precision,0.8333333333333334
probe,id,question_type,None,None,9,recall,0.6363636363636364
probe,id,complexity,None,None,9,loss,0.02845558830137764
probe,id,complexity,None,None,9,mse,0.028400041162967682
probe,id,complexity,None,None,9,rmse,0.16852311759212052
probe,id,complexity,None,None,9,r2,0.303478479385376
probe,ja,question_type,None,None,9,loss,0.5821947157382965
probe,ja,question_type,None,None,9,accuracy,0.7934782608695652
probe,ja,question_type,None,None,9,f1,0.8376068376068376
probe,ja,question_type,None,None,9,precision,0.7903225806451613
probe,ja,question_type,None,None,9,recall,0.8909090909090909
probe,ja,complexity,None,None,9,loss,0.03819704335182905
probe,ja,complexity,None,None,9,mse,0.038797203451395035
probe,ja,complexity,None,None,9,rmse,0.19697005724575253
probe,ja,complexity,None,None,9,r2,0.25473910570144653
probe,ko,question_type,None,None,9,loss,0.606786676815578
probe,ko,question_type,None,None,9,accuracy,0.7636363636363637
probe,ko,question_type,None,None,9,f1,0.7346938775510204
probe,ko,question_type,None,None,9,precision,0.8372093023255814
probe,ko,question_type,None,None,9,recall,0.6545454545454545
probe,ko,complexity,None,None,9,loss,0.029378235606210574
probe,ko,complexity,None,None,9,mse,0.029354188591241837
probe,ko,complexity,None,None,9,rmse,0.17133064113357493
probe,ko,complexity,None,None,9,r2,0.08854711055755615
probe,ru,question_type,None,None,9,loss,0.5301372281142643
probe,ru,question_type,None,None,9,accuracy,0.9545454545454546
probe,ru,question_type,None,None,9,f1,0.9565217391304348
probe,ru,question_type,None,None,9,precision,0.9166666666666666
probe,ru,question_type,None,None,9,recall,1.0
probe,ru,complexity,None,None,9,loss,0.055769357298101695
probe,ru,complexity,None,None,9,mse,0.05551239475607872
probe,ru,complexity,None,None,9,rmse,0.2356106847239291
probe,ru,complexity,None,None,9,r2,-0.404133677482605
probe,ar,question_type,None,None,10,loss,0.7476026177406311
probe,ar,question_type,None,None,10,accuracy,0.7142857142857143
probe,ar,question_type,None,None,10,f1,0.6451612903225806
probe,ar,question_type,None,None,10,precision,0.5
probe,ar,question_type,None,None,10,recall,0.9090909090909091
probe,ar,complexity,None,None,10,loss,0.04272779151797294
probe,ar,complexity,None,None,10,mse,0.0420287624001503
probe,ar,complexity,None,None,10,rmse,0.20500917638035204
probe,ar,complexity,None,None,10,r2,0.27544283866882324
probe,en,question_type,None,None,10,loss,0.5253493104662214
probe,en,question_type,None,None,10,accuracy,0.9545454545454546
probe,en,question_type,None,None,10,f1,0.9532710280373832
probe,en,question_type,None,None,10,precision,0.9807692307692307
probe,en,question_type,None,None,10,recall,0.9272727272727272
probe,en,complexity,None,None,10,loss,0.0362377619104726
probe,en,complexity,None,None,10,mse,0.03620355203747749
probe,en,complexity,None,None,10,rmse,0.1902723102226845
probe,en,complexity,None,None,10,r2,0.06059008836746216
probe,fi,question_type,None,None,10,loss,0.5590028507368905
probe,fi,question_type,None,None,10,accuracy,0.9
probe,fi,question_type,None,None,10,f1,0.9009009009009009
probe,fi,question_type,None,None,10,precision,0.8928571428571429
probe,fi,question_type,None,None,10,recall,0.9090909090909091
probe,fi,complexity,None,None,10,loss,0.04000018483826092
probe,fi,complexity,None,None,10,mse,0.04039514437317848
probe,fi,complexity,None,None,10,rmse,0.20098543323628826
probe,fi,complexity,None,None,10,r2,-0.022998332977294922
probe,id,question_type,None,None,10,loss,0.6198913710457938
probe,id,question_type,None,None,10,accuracy,0.7818181818181819
probe,id,question_type,None,None,10,f1,0.7735849056603774
probe,id,question_type,None,None,10,precision,0.803921568627451
probe,id,question_type,None,None,10,recall,0.7454545454545455
probe,id,complexity,None,None,10,loss,0.03274343801396234
probe,id,complexity,None,None,10,mse,0.03267641365528107
probe,id,complexity,None,None,10,rmse,0.18076618504377712
probe,id,complexity,None,None,10,r2,0.19859886169433594
probe,ja,question_type,None,None,10,loss,0.5703402459621429
probe,ja,question_type,None,None,10,accuracy,0.8260869565217391
probe,ja,question_type,None,None,10,f1,0.8666666666666667
probe,ja,question_type,None,None,10,precision,0.8
probe,ja,question_type,None,None,10,recall,0.9454545454545454
probe,ja,complexity,None,None,10,loss,0.04918876476585865
probe,ja,complexity,None,None,10,mse,0.05011143535375595
probe,ja,complexity,None,None,10,rmse,0.22385583609492057
probe,ja,complexity,None,None,10,r2,0.037402451038360596
probe,ko,question_type,None,None,10,loss,0.616350497518267
probe,ko,question_type,None,None,10,accuracy,0.7636363636363637
probe,ko,question_type,None,None,10,f1,0.7678571428571429
probe,ko,question_type,None,None,10,precision,0.7543859649122807
probe,ko,question_type,None,None,10,recall,0.7818181818181819
probe,ko,complexity,None,None,10,loss,0.02348003988819463
probe,ko,complexity,None,None,10,mse,0.02352721430361271
probe,ko,complexity,None,None,10,rmse,0.153385834755406
probe,ko,complexity,None,None,10,r2,0.26947569847106934
probe,ru,question_type,None,None,10,loss,0.5256411262920925
probe,ru,question_type,None,None,10,accuracy,0.9636363636363636
probe,ru,question_type,None,None,10,f1,0.9649122807017544
probe,ru,question_type,None,None,10,precision,0.9322033898305084
probe,ru,question_type,None,None,10,recall,1.0
probe,ru,complexity,None,None,10,loss,0.0677243848996503
probe,ru,complexity,None,None,10,mse,0.0673564225435257
probe,ru,complexity,None,None,10,rmse,0.25953115909949176
probe,ru,complexity,None,None,10,r2,-0.7037172317504883
probe,ar,question_type,None,None,11,loss,0.7698212504386902
probe,ar,question_type,None,None,11,accuracy,0.6753246753246753
probe,ar,question_type,None,None,11,f1,0.6153846153846154
probe,ar,question_type,None,None,11,precision,0.46511627906976744
probe,ar,question_type,None,None,11,recall,0.9090909090909091
probe,ar,complexity,None,None,11,loss,0.04126483201980591
probe,ar,complexity,None,None,11,mse,0.040672700852155685
probe,ar,complexity,None,None,11,rmse,0.20167474024318385
probe,ar,complexity,None,None,11,r2,0.29882073402404785
probe,en,question_type,None,None,11,loss,0.5428441720349448
probe,en,question_type,None,None,11,accuracy,0.9272727272727272
probe,en,question_type,None,None,11,f1,0.9272727272727272
probe,en,question_type,None,None,11,precision,0.9272727272727272
probe,en,question_type,None,None,11,recall,0.9272727272727272
probe,en,complexity,None,None,11,loss,0.03821279135133539
probe,en,complexity,None,None,11,mse,0.03820689022541046
probe,en,complexity,None,None,11,rmse,0.1954658287921714
probe,en,complexity,None,None,11,r2,0.008607566356658936
probe,fi,question_type,None,None,11,loss,0.568786450794765
probe,fi,question_type,None,None,11,accuracy,0.8727272727272727
probe,fi,question_type,None,None,11,f1,0.8771929824561403
probe,fi,question_type,None,None,11,precision,0.847457627118644
probe,fi,question_type,None,None,11,recall,0.9090909090909091
probe,fi,complexity,None,None,11,loss,0.03168783975499017
probe,fi,complexity,None,None,11,mse,0.031944818794727325
probe,fi,complexity,None,None,11,rmse,0.1787311354933083
probe,fi,complexity,None,None,11,r2,0.19100427627563477
probe,id,question_type,None,None,11,loss,0.6391880767686027
probe,id,question_type,None,None,11,accuracy,0.7090909090909091
probe,id,question_type,None,None,11,f1,0.6862745098039216
probe,id,question_type,None,None,11,precision,0.7446808510638298
probe,id,question_type,None,None,11,recall,0.6363636363636364
probe,id,complexity,None,None,11,loss,0.03279174332107816
probe,id,complexity,None,None,11,mse,0.03282563388347626
probe,id,complexity,None,None,11,rmse,0.18117845866293336
probe,id,complexity,None,None,11,r2,0.1949392557144165
probe,ja,question_type,None,None,11,loss,0.5794414480527242
probe,ja,question_type,None,None,11,accuracy,0.7934782608695652
probe,ja,question_type,None,None,11,f1,0.8429752066115702
probe,ja,question_type,None,None,11,precision,0.7727272727272727
probe,ja,question_type,None,None,11,recall,0.9272727272727272
probe,ja,complexity,None,None,11,loss,0.03037836526830991
probe,ja,complexity,None,None,11,mse,0.030812587589025497
probe,ja,complexity,None,None,11,rmse,0.17553514630701594
probe,ja,complexity,None,None,11,r2,0.4081166982650757
probe,ko,question_type,None,None,11,loss,0.6390508455889565
probe,ko,question_type,None,None,11,accuracy,0.7363636363636363
probe,ko,question_type,None,None,11,f1,0.7478260869565218
probe,ko,question_type,None,None,11,precision,0.7166666666666667
probe,ko,question_type,None,None,11,recall,0.7818181818181819
probe,ko,complexity,None,None,11,loss,0.026318430102297237
probe,ko,complexity,None,None,11,mse,0.02644418366253376
probe,ko,complexity,None,None,11,rmse,0.16261667707382832
probe,ko,complexity,None,None,11,r2,0.17890328168869019
probe,ru,question_type,None,None,11,loss,0.5189131072589329
probe,ru,question_type,None,None,11,accuracy,0.9727272727272728
probe,ru,question_type,None,None,11,f1,0.9734513274336283
probe,ru,question_type,None,None,11,precision,0.9482758620689655
probe,ru,question_type,None,None,11,recall,1.0
probe,ru,complexity,None,None,11,loss,0.06216714584401676
probe,ru,complexity,None,None,11,mse,0.06186512112617493
probe,ru,complexity,None,None,11,rmse,0.2487270012004626
probe,ru,complexity,None,None,11,r2,-0.5648200511932373
probe,ar,question_type,None,None,12,loss,0.7978112459182739
probe,ar,question_type,None,None,12,accuracy,0.6233766233766234
probe,ar,question_type,None,None,12,f1,0.5671641791044776
probe,ar,question_type,None,None,12,precision,0.4222222222222222
probe,ar,question_type,None,None,12,recall,0.8636363636363636
probe,ar,complexity,None,None,12,loss,0.05791424438357353
probe,ar,complexity,None,None,12,mse,0.05731217935681343
probe,ar,complexity,None,None,12,rmse,0.23939962271652274
probe,ar,complexity,None,None,12,r2,0.01196354627609253
probe,en,question_type,None,None,12,loss,0.5651221445628575
probe,en,question_type,None,None,12,accuracy,0.9
probe,en,question_type,None,None,12,f1,0.897196261682243
probe,en,question_type,None,None,12,precision,0.9230769230769231
probe,en,question_type,None,None,12,recall,0.8727272727272727
probe,en,complexity,None,None,12,loss,0.04353151896170208
probe,en,complexity,None,None,12,mse,0.043550752103328705
probe,en,complexity,None,None,12,rmse,0.20868816953370573
probe,en,complexity,None,None,12,r2,-0.13005495071411133
probe,fi,question_type,None,None,12,loss,0.6170348695346287
probe,fi,question_type,None,None,12,accuracy,0.8636363636363636
probe,fi,question_type,None,None,12,f1,0.8760330578512396
probe,fi,question_type,None,None,12,precision,0.803030303030303
probe,fi,question_type,None,None,12,recall,0.9636363636363636
probe,fi,complexity,None,None,12,loss,0.041446050362927575
probe,fi,complexity,None,None,12,mse,0.04165467247366905
probe,fi,complexity,None,None,12,rmse,0.20409476346459518
probe,fi,complexity,None,None,12,r2,-0.054895758628845215
probe,id,question_type,None,None,12,loss,0.6603972145489284
probe,id,question_type,None,None,12,accuracy,0.6272727272727273
probe,id,question_type,None,None,12,f1,0.5287356321839081
probe,id,question_type,None,None,12,precision,0.71875
probe,id,question_type,None,None,12,recall,0.41818181818181815
probe,id,complexity,None,None,12,loss,0.04274367408028671
probe,id,complexity,None,None,12,mse,0.0426039919257164
probe,id,complexity,None,None,12,rmse,0.2064073446506117
probe,id,complexity,None,None,12,r2,-0.044878602027893066
probe,ja,question_type,None,None,12,loss,0.593419204155604
probe,ja,question_type,None,None,12,accuracy,0.7717391304347826
probe,ja,question_type,None,None,12,f1,0.8173913043478261
probe,ja,question_type,None,None,12,precision,0.7833333333333333
probe,ja,question_type,None,None,12,recall,0.8545454545454545
probe,ja,complexity,None,None,12,loss,0.05798029371847709
probe,ja,complexity,None,None,12,mse,0.05790027976036072
probe,ja,complexity,None,None,12,rmse,0.2406247696318081
probe,ja,complexity,None,None,12,r2,-0.11221456527709961
probe,ko,question_type,None,None,12,loss,0.6535656026431492
probe,ko,question_type,None,None,12,accuracy,0.7
probe,ko,question_type,None,None,12,f1,0.6373626373626373
probe,ko,question_type,None,None,12,precision,0.8055555555555556
probe,ko,question_type,None,None,12,recall,0.5272727272727272
probe,ko,complexity,None,None,12,loss,0.034899305552244186
probe,ko,complexity,None,None,12,mse,0.03508226200938225
probe,ko,complexity,None,None,12,rmse,0.18730259477482486
probe,ko,complexity,None,None,12,r2,-0.0893106460571289
probe,ru,question_type,None,None,12,loss,0.5511535022939954
probe,ru,question_type,None,None,12,accuracy,0.9636363636363636
probe,ru,question_type,None,None,12,f1,0.9642857142857143
probe,ru,question_type,None,None,12,precision,0.9473684210526315
probe,ru,question_type,None,None,12,recall,0.9818181818181818
probe,ru,complexity,None,None,12,loss,0.04716167652181217
probe,ru,complexity,None,None,12,mse,0.04694022238254547
probe,ru,complexity,None,None,12,rmse,0.21665692322781996
probe,ru,complexity,None,None,12,r2,-0.18730878829956055
probe,ar,question_type,None,1,1,loss,0.6949983716011048
