language,task,submetric,model_type,layer,metric,real,control1,control2,control3,control_mean,split
ar,single_submetric,n_tokens,probe,layer1,rmse,0.2056744669775769,0.2988522837727904,0.2916915775060665,0.3015965274528351,0.29738012957723065,test
ar,single_submetric,n_tokens,probe,layer1,r2,0.4352415800094604,-0.1923811435699463,-0.1359251737594604,-0.2143800258636474,-0.18089544773101804,test
en,single_submetric,avg_links_len,probe,layer1,loss,0.0105371584317513,0.0154760122698332,0.0127085750656468,0.0140554026168371,0.014079996650772366,test
en,single_submetric,avg_links_len,probe,layer1,mse,0.0104158297181129,0.0153235178440809,0.0125688649713993,0.013889193534851,0.013927192116777067,test
en,single_submetric,avg_links_len,probe,layer1,rmse,0.1020579723398076,0.1237881975152757,0.112110949382294,0.1178524226940247,0.11791718986386479,test
en,single_submetric,avg_links_len,probe,layer1,r2,-0.1198465824127197,-0.6474913358688354,-0.351327896118164,-0.493281602859497,-0.4973669449488322,test
en,single_submetric,avg_max_depth,probe,layer1,loss,0.017900818160602,0.0297424378139632,0.0294669486050094,0.0313473998435906,0.0301855954208544,test
en,single_submetric,avg_max_depth,probe,layer1,mse,0.0179835446178913,0.0297545231878757,0.0295123644173145,0.0313438735902309,0.03020358706514037,test
en,single_submetric,avg_max_depth,probe,layer1,rmse,0.1341027390394816,0.1724949946748477,0.17179163081278,0.1770420108059975,0.17377621209787505,test
en,single_submetric,avg_max_depth,probe,layer1,r2,0.3638360500335693,-0.0525597333908081,-0.0439933538436889,-0.1087826490402221,-0.06844524542490636,test
en,single_submetric,avg_subordinate_chain_len,probe,layer1,loss,0.0243942232004233,0.0307271360818828,0.0315760781190225,0.031219318775194,0.03117417765869977,test
en,single_submetric,avg_subordinate_chain_len,probe,layer1,mse,0.0242650881409645,0.0304739326238632,0.0312933325767517,0.0309384167194366,0.0309018939733505,test
en,single_submetric,avg_subordinate_chain_len,probe,layer1,rmse,0.1557725525917981,0.1745678453320176,0.1768992158737616,0.1758931969106157,0.17578675270546495,test
en,single_submetric,avg_subordinate_chain_len,probe,layer1,r2,0.0078999400138854,-0.2459542751312255,-0.2794562578201294,-0.2649451494216919,-0.26345189412434894,test
en,single_submetric,avg_verb_edges,probe,layer1,loss,0.0426848190171378,0.0640934168228081,0.065680270748479,0.0678681417235306,0.06588060976493924,test
en,single_submetric,avg_verb_edges,probe,layer1,mse,0.0428463444113731,0.0642453879117965,0.0658332929015159,0.0679789260029792,0.06601920227209719,test
en,single_submetric,avg_verb_edges,probe,layer1,rmse,0.2069935854353297,0.2534667392613803,0.2565799931824692,0.2607276855322029,0.25692480599201745,test
en,single_submetric,avg_verb_edges,probe,layer1,r2,0.2797011733055115,-0.0800424814224243,-0.1067372560501098,-0.1428078413009643,-0.10986252625783281,test
en,single_submetric,lexical_density,probe,layer1,loss,0.0300643824573074,0.030700320644038,0.0300495411668504,0.031119203461068,0.0306230217573188,test
en,single_submetric,lexical_density,probe,layer1,mse,0.0301937237381935,0.0308910831809043,0.0302252527326345,0.0313062258064746,0.0308075205733378,test
en,single_submetric,lexical_density,probe,layer1,rmse,0.1737634131173576,0.17575859347669,0.1738541133612735,0.1769356544240721,0.17551612042067855,test
en,single_submetric,lexical_density,probe,layer1,r2,-0.055267333984375,-0.0796399116516113,-0.0563693046569824,-0.094149112701416,-0.07671944300333657,test
en,single_submetric,n_tokens,probe,layer1,loss,0.0136967876127788,0.0250634950186525,0.0304495391568967,0.0261260388152939,0.027213024330281037,test
en,single_submetric,n_tokens,probe,layer1,mse,0.0137197514995932,0.0250639282166957,0.0305423159152269,0.0261674504727125,0.027257898201545033,test
en,single_submetric,n_tokens,probe,layer1,rmse,0.1171313429428402,0.1583159127084065,0.1747636000865939,0.1617635634891631,0.16494769209472115,test
en,single_submetric,n_tokens,probe,layer1,r2,0.274645447731018,-0.3251140117645263,-0.6147527694702148,-0.3834564685821533,-0.44110774993896484,test
fi,single_submetric,avg_links_len,probe,layer1,loss,0.0286181590386799,0.0374091770499944,0.0352790661688361,0.0332512632012367,0.03531316880668906,test
fi,single_submetric,avg_links_len,probe,layer1,mse,0.0286651849746704,0.0375469550490379,0.0353865921497345,0.0333632491528987,0.035432265450557034,test
fi,single_submetric,avg_links_len,probe,layer1,rmse,0.1693079589820585,0.1937703667980167,0.1881132428877204,0.1826560953072707,0.18817990166433596,test
fi,single_submetric,avg_links_len,probe,layer1,r2,-0.5805408954620361,-1.0702638626098633,-0.9511457681655884,-0.8395826816558838,-0.9536641041437784,test
fi,single_submetric,avg_max_depth,probe,layer1,loss,0.0172998855954834,0.0348533394613436,0.0414018976901258,0.0396915373525449,0.03864892483467144,test
fi,single_submetric,avg_max_depth,probe,layer1,mse,0.0173248741775751,0.0349662192165851,0.0416157878935337,0.0399048589169979,0.03882895534237223,test
fi,single_submetric,avg_max_depth,probe,layer1,rmse,0.1316239878501449,0.1869925646024064,0.2039994801305476,0.1997620056892649,0.19691801680740628,test
fi,single_submetric,avg_max_depth,probe,layer1,r2,0.4318428635597229,-0.1466926336288452,-0.3647607564926147,-0.3086519241333008,-0.27336843808492023,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer1,loss,0.0555214144821677,0.0589944375678896,0.0577131094677107,0.0622232845053076,0.05964361051363596,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer1,mse,0.0556463934481143,0.059120737016201,0.057848397642374,0.0623585022985935,0.059775878985722834,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer1,rmse,0.2358948779607441,0.2431475622254951,0.2405169383689515,0.2497168442428214,0.24446044827908933,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer1,r2,-0.2534769773483276,-0.3317391872406006,-0.3030787706375122,-0.4046722650527954,-0.3464967409769694,test
fi,single_submetric,avg_verb_edges,probe,layer1,loss,0.0994508106793676,0.1146294416061469,0.106659113828625,0.0844229305429118,0.10190382865922791,test
fi,single_submetric,avg_verb_edges,probe,layer1,mse,0.0995783135294914,0.1148468106985092,0.106784388422966,0.0844350904226303,0.10202209651470184,test
fi,single_submetric,avg_verb_edges,probe,layer1,rmse,0.3155603167850663,0.3388905585856726,0.3267788065694683,0.2905771677586357,0.3187488443045922,test
fi,single_submetric,avg_verb_edges,probe,layer1,r2,-0.4072346687316894,-0.623008131980896,-0.5090703964233398,-0.1932315826416015,-0.4417700370152791,test
fi,single_submetric,lexical_density,probe,layer1,loss,0.0396552783037935,0.0475485021514551,0.0521933332617793,0.0512535896684442,0.05033180836055953,test
fi,single_submetric,lexical_density,probe,layer1,mse,0.0398747883737087,0.047835323959589,0.0524717271327972,0.0515566691756248,0.050621240089336994,test
fi,single_submetric,lexical_density,probe,layer1,rmse,0.1996867255821195,0.2187128801867622,0.2290670799848752,0.2270609371416071,0.2249469657710815,test
fi,single_submetric,lexical_density,probe,layer1,r2,0.1083475947380065,-0.0696604251861572,-0.1733365058898925,-0.1528745889663696,-0.13195717334747312,test
fi,single_submetric,n_tokens,probe,layer1,loss,0.005825054399403,0.0141357436243976,0.015062216669321,0.0134614288939961,0.014219796395904899,test
fi,single_submetric,n_tokens,probe,layer1,mse,0.0058754263445734,0.0142994234338402,0.0152431773021817,0.013620943762362,0.014387848166127967,test
fi,single_submetric,n_tokens,probe,layer1,rmse,0.0766513296986653,0.119580196662492,0.1234632629658787,0.1167087989928865,0.11991741954041907,test
fi,single_submetric,n_tokens,probe,layer1,r2,0.5750606060028076,-0.0342038869857788,-0.1024607419967651,0.0148671269416809,-0.04059916734695433,test
id,single_submetric,avg_links_len,probe,layer1,loss,0.0474842313144888,0.0503770836762019,0.0580191649496555,0.0572956438575472,0.05523063082780153,test
id,single_submetric,avg_links_len,probe,layer1,mse,0.0474238879978656,0.0502875857055187,0.0579526051878929,0.0572352334856987,0.05515847479303677,test
id,single_submetric,avg_links_len,probe,layer1,rmse,0.2177702642645815,0.2242489369105653,0.2407334733432243,0.23923886282479,0.23474042435952655,test
id,single_submetric,avg_links_len,probe,layer1,r2,-1.1361336708068848,-1.2651243209838867,-1.6103830337524414,-1.5780701637268066,-1.4845258394877117,test
id,single_submetric,avg_max_depth,probe,layer1,loss,0.0240746539618287,0.0357133506664208,0.0366258642503193,0.036186544490712,0.03617525313581737,test
id,single_submetric,avg_max_depth,probe,layer1,mse,0.0241599567234516,0.0359828658401966,0.0369168706238269,0.0365083552896976,0.03646936391790703,test
id,single_submetric,avg_max_depth,probe,layer1,rmse,0.1554347346105484,0.1896915017606129,0.1921376345847605,0.1910715972867177,0.190966911210697,test
id,single_submetric,avg_max_depth,probe,layer1,r2,0.2500678896903991,-0.1169186830520629,-0.1459105014801025,-0.1332300901412964,-0.13201975822448728,test
id,single_submetric,avg_subordinate_chain_len,probe,layer1,loss,0.0489856355956622,0.1043808002557073,0.0864947289228439,0.0793985011322157,0.09009134343692231,test
id,single_submetric,avg_subordinate_chain_len,probe,layer1,mse,0.0492411032319068,0.1051376461982727,0.0870882496237754,0.0799340829253196,0.09071999291578924,test
id,single_submetric,avg_subordinate_chain_len,probe,layer1,rmse,0.2219033646250252,0.3242493580537557,0.2951071832805421,0.2827261624351727,0.30069423458982353,test
id,single_submetric,avg_subordinate_chain_len,probe,layer1,r2,0.0608397722244262,-1.0052573680877686,-0.6610069274902344,-0.5245579481124878,-0.7302740812301636,test
id,single_submetric,avg_verb_edges,probe,layer1,loss,0.0517208342041288,0.0653141987110887,0.0681798830628395,0.0747446146394525,0.06941289880446024,test
id,single_submetric,avg_verb_edges,probe,layer1,mse,0.0518614761531353,0.0650651827454567,0.0678458288311958,0.0743316188454628,0.06908087680737177,test
id,single_submetric,avg_verb_edges,probe,layer1,rmse,0.2277311488425228,0.2550787775285445,0.2604723187426945,0.2726382563864851,0.26272978421924137,test
id,single_submetric,avg_verb_edges,probe,layer1,r2,0.1880162954330444,-0.0187112092971801,-0.0622471570968627,-0.1637938022613525,-0.08158405621846511,test
id,single_submetric,lexical_density,probe,layer1,loss,0.0385222256715808,0.0430979723376887,0.0444870537945202,0.0459307975002697,0.044505274544159534,test
id,single_submetric,lexical_density,probe,layer1,mse,0.038760345429182,0.0433611497282981,0.0447427928447723,0.0461969599127769,0.04476696749528244,test
id,single_submetric,lexical_density,probe,layer1,rmse,0.1968764725130508,0.2082334020475538,0.2115249225145168,0.2149347806028073,0.21156436838829262,test
id,single_submetric,lexical_density,probe,layer1,r2,0.0527618527412414,-0.0596740245819091,-0.0934391021728515,-0.1289765834808349,-0.09402990341186516,test
id,single_submetric,n_tokens,probe,layer1,loss,0.0289033539593219,0.0369848462619951,0.0412209475679056,0.0349294201337865,0.03771173798789573,test
id,single_submetric,n_tokens,probe,layer1,mse,0.0289118345826864,0.0369319356977939,0.0410896986722946,0.0348959639668464,0.03763919944564497,test
id,single_submetric,n_tokens,probe,layer1,rmse,0.1700348040334284,0.1921768344462827,0.202705941383805,0.1868046144152934,0.19389579674846036,test
id,single_submetric,n_tokens,probe,layer1,r2,0.0212804079055786,-0.25021493434906,-0.3909629583358764,-0.1812934875488281,-0.2741571267445882,test
ja,single_submetric,avg_links_len,probe,layer1,loss,0.0893126788238684,0.0999753096451361,0.1046594617267449,0.0941952733943859,0.09961001492208897,test
ja,single_submetric,avg_links_len,probe,layer1,mse,0.0891205966472625,0.0996024534106254,0.1046849116683006,0.0942526459693908,0.0995133370161056,test
ja,single_submetric,avg_links_len,probe,layer1,rmse,0.2985307298206712,0.3155985637017783,0.3235504777747989,0.3070059380034706,0.31538499316001595,test
ja,single_submetric,avg_links_len,probe,layer1,r2,-1.0960149765014648,-1.342536211013794,-1.4620699882507324,-1.2167150974273682,-1.3404404322306316,test
ja,single_submetric,avg_max_depth,probe,layer1,loss,0.0728420211623112,0.0878976204742987,0.0874671656638383,0.0845131333917379,0.08662597317662496,test
ja,single_submetric,avg_max_depth,probe,layer1,mse,0.0737646073102951,0.0891204327344894,0.0887017324566841,0.0856373906135559,0.0878198519349098,test
ja,single_submetric,avg_max_depth,probe,layer1,rmse,0.2715964051866208,0.2985304552880483,0.2978283607326275,0.2926386690332566,0.2963324950179775,test
ja,single_submetric,avg_max_depth,probe,layer1,r2,-0.0897356271743774,-0.3165894746780395,-0.3104040622711181,-0.2651339769363403,-0.2973758379618326,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer1,loss,0.0600562331577142,0.0872170981019735,0.0966453390816847,0.095794894422094,0.09321911053525074,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer1,mse,0.0609127692878246,0.0889661014080047,0.0987332835793495,0.0977959334850311,0.09516510615746177,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer1,rmse,0.2468051241117668,0.2982718582233409,0.3142185283832726,0.3127234137141495,0.308404600106921,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer1,r2,0.172193706035614,-0.2090518474578857,-0.3417881727218628,-0.3290495872497558,-0.2932965358098348,test
ja,single_submetric,avg_verb_edges,probe,layer1,loss,0.076050612454613,0.1080754169573386,0.1148259490728378,0.1087695627162853,0.11055697624882056,test
ja,single_submetric,avg_verb_edges,probe,layer1,mse,0.0771239548921585,0.1095824837684631,0.1169285029172897,0.1099406108260154,0.11215053250392275,test
ja,single_submetric,avg_verb_edges,probe,layer1,rmse,0.2777119999066632,0.3310324512316929,0.3419480997421827,0.3315729343990783,0.3348511617909846,test
ja,single_submetric,avg_verb_edges,probe,layer1,r2,0.1926460862159729,-0.1471383571624755,-0.2240383625030517,-0.1508872509002685,-0.1740213235219319,test
ja,single_submetric,lexical_density,probe,layer1,loss,0.0718296573807795,0.0697659682482481,0.0694085111220677,0.0706978732099135,0.06995745086007643,test
ja,single_submetric,lexical_density,probe,layer1,mse,0.0731611028313636,0.0705158039927482,0.0702915266156196,0.0713249668478965,0.07071076581875478,test
ja,single_submetric,lexical_density,probe,layer1,rmse,0.2704830915812736,0.265548119919438,0.2651254922025033,0.2670673451545444,0.26591365242549525,test
ja,single_submetric,lexical_density,probe,layer1,r2,-0.3961937427520752,-0.345711350440979,-0.3414313793182373,-0.3611533641815185,-0.3494320313135783,test
ja,single_submetric,n_tokens,probe,layer1,loss,0.0260531362146139,0.0639229125032822,0.0647311564534902,0.0649298323939244,0.06452796711689894,test
ja,single_submetric,n_tokens,probe,layer1,mse,0.0255968384444713,0.0638104900717735,0.0647380575537681,0.0646773129701614,0.06440862019856768,test
ja,single_submetric,n_tokens,probe,layer1,rmse,0.1599901198339177,0.2526073832487355,0.2544367456830246,0.2543173469705939,0.253787158634118,test
ja,single_submetric,n_tokens,probe,layer1,r2,0.5709435343742371,-0.0695970058441162,-0.0851449966430664,-0.0841268301010131,-0.07962294419606523,test
ko,single_submetric,avg_links_len,probe,layer1,loss,0.0306907181761094,0.0327982104250362,0.0339004450610705,0.0312293519132903,0.03264266913313233,test
ko,single_submetric,avg_links_len,probe,layer1,mse,0.030929684638977,0.0329870693385601,0.0341083332896232,0.0314041972160339,0.0328331999480724,test
ko,single_submetric,avg_links_len,probe,layer1,rmse,0.1758683730492127,0.1816234272844781,0.1846844153945407,0.1772122942011471,0.18117337896005528,test
ko,single_submetric,avg_links_len,probe,layer1,r2,-0.3440754413604736,-0.4334807395935058,-0.4822063446044922,-0.3646957874298095,-0.42679429054260254,test
ko,single_submetric,avg_max_depth,probe,layer1,loss,0.0197925183123775,0.0425505731254816,0.0418753884732723,0.0373949903462614,0.040606983981671764,test
ko,single_submetric,avg_max_depth,probe,layer1,mse,0.0198741070926189,0.0426245518028736,0.0419819541275501,0.0374998971819877,0.0407021343708038,test
ko,single_submetric,avg_max_depth,probe,layer1,rmse,0.1409755549470153,0.2064571427751377,0.2048949831683297,0.1936489018352228,0.20166700925956338,test
ko,single_submetric,avg_max_depth,probe,layer1,r2,0.4307852983474731,-0.2208106517791748,-0.2024059295654297,-0.0740352869033813,-0.16575062274932859,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer1,loss,0.0523766710289887,0.0648066167320523,0.0588114442569868,0.0602785934294973,0.061298884806178795,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer1,mse,0.0521598830819129,0.0647540241479873,0.0587835423648357,0.0602516643702983,0.061263076961040434,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer1,rmse,0.2283853828114071,0.254468120101492,0.2424531756130155,0.2454621444750664,0.24746114672985797,test
